firmware_version,release_date,previous_version,days_since_previous_release,patch_size_mb,files_changed,lines_changed,is_hotfix,patch_security,code_churn_score,avg_device_age_days,previous_version_error_rate,error_rate_per_10k,pre_errors,post_errors,delta_errors,post_pre_ratio,tickets,rmas,rma_rate,error_events
10.53.3,2040-03-09,10.53.2,23.0,12.714234720892243,337,8579,False,False,0.355,343.09754089952804,3267.960487103089,3367.3949999271845,40,32,-8,0.8048780487804879,162,13,0.08024691358024691,72
10.53.4,2040-04-15,10.53.3,37.0,14.350027162297962,109,100,False,False,0.05585135135135135,190.4706211851321,1975.6014327638434,2597.316090305408,17,20,3,1.1666666666666667,62,6,0.0967741935483871,43
10.53.5,2040-05-10,10.53.4,25.0,9.268480671458567,197,3924,False,False,0.17698000000000003,530.0278445616615,577.770350493793,2380.466037219582,6,23,17,3.4285714285714284,92,2,0.021739130434782608,44
10.53.6,2040-06-04,10.53.5,25.0,17.102704333102086,355,7661,False,False,0.33072,277.63027080300316,2842.513896455004,3043.2084078007847,30,19,-11,0.6451612903225806,80,5,0.0625,50
10.53.7,2040-06-24,10.53.6,20.0,21.214595084594862,215,3703,False,True,0.20007499999999998,476.61365881449143,2754.9587661419646,3167.050380139896,29,33,4,1.1333333333333333,108,5,0.046296296296296294,70
10.54.0,2040-07-25,10.53.7,31.0,21.243722247780834,426,14021,False,False,0.43914516129032255,477.2668191774302,58.14134062059395,2668.371693009218,1,28,27,14.5,103,4,0.038834951456310676,58
10.54.1,2040-08-20,10.54.0,26.0,17.885681151983487,298,7217,False,False,0.28778846153846155,384.18168179589367,1996.1958663292007,2805.488570448862,17,36,19,2.0555555555555554,113,6,0.05309734513274336,62
10.54.2,2040-09-19,10.54.1,30.0,11.168477472093965,155,5131,False,False,0.16301666666666664,641.8382862597282,409.8581693197021,2205.5897224000782,2,21,19,7.333333333333333,125,10,0.08,36
10.55.0,2040-09-28,10.54.2,9.0,31.417428705574622,342,6101,False,False,0.5099444444444444,264.8782606265924,1335.3489024979374,2915.191842195204,11,31,20,2.6666666666666665,161,1,0.006211180124223602,55
10.55.1,2040-11-04,10.55.0,37.0,21.291401529698124,243,7138,False,True,0.21795945945945946,386.0975104677045,1097.1910730372,2313.5930852966003,14,18,4,1.2666666666666666,58,5,0.08620689655172414,32
10.55.2,2040-12-14,10.55.1,40.0,10.94980377429438,276,10033,True,False,0.26341250000000005,444.87680487004116,2809.2646982419856,4373.496877576418,32,41,9,1.2727272727272727,125,10,0.08,93
10.55.3,2041-01-09,10.55.2,26.0,19.06139128656016,286,9471,False,False,0.32513461538461536,527.9923157064178,2116.830174172184,2964.8412455549824,28,22,-6,0.7931034482758621,113,8,0.07079646017699115,55
10.55.4,2041-02-23,10.55.3,45.0,12.297793233906845,233,2115,False,True,0.14,607.4214213336891,714.4089992439724,2530.6059239160872,9,24,15,2.5,103,8,0.07766990291262135,40
10.55.5,2041-04-06,10.55.4,42.0,20.039604685293945,221,3859,False,True,0.1564404761904762,350.572806699649,2880.0659629573424,3078.1261312711,40,29,-11,0.7317073170731707,155,6,0.03870967741935484,57
10.55.6,2041-05-07,10.55.5,31.0,34.43785274783106,382,6321,False,False,0.2929516129032258,516.3909831037533,566.1941760715856,2461.7174536920734,6,26,20,3.857142857142857,150,11,0.07333333333333333,57
10.55.7,2041-06-14,10.55.6,38.0,8.450390079940892,172,4282,True,False,0.14234210526315788,189.40322902522263,2330.113790470944,3969.0929345503196,27,36,9,1.3214285714285714,172,7,0.040697674418604654,96
10.55.8,2041-07-19,10.55.7,35.0,21.460487986863978,177,4755,False,False,0.15642857142857144,705.5477463580359,1185.9893307084437,2543.6656487673845,11,25,14,2.1666666666666665,89,8,0.0898876404494382,63
10.55.9,2041-07-26,10.55.8,7.0,17.33945800397987,224,2601,False,False,0.29778571428571426,342.81881223786235,1634.3229174694802,2711.33461576939,7,25,18,3.25,133,3,0.022556390977443608,56
10.55.10,2041-08-17,10.55.9,22.0,22.60073928747232,343,7093,False,True,0.3327045454545455,571.4841385044493,2504.270748038384,3048.326872117542,27,28,1,1.0357142857142858,164,5,0.03048780487804878,68
10.55.11,2041-09-18,10.55.10,32.0,14.975142762896414,233,100,False,False,0.1180625,103.42511404223725,2521.4493990595292,2659.775966630484,19,26,7,1.35,123,7,0.056910569105691054,53
10.55.12,2041-10-29,10.55.11,41.0,20.710818958570606,292,10050,False,True,0.2685609756097561,225.42351431717262,3336.96907355596,3302.946266824002,25,33,8,1.3076923076923077,166,6,0.03614457831325301,63
10.55.13,2041-11-09,10.55.12,11.0,8.935911028974159,152,2261,False,True,0.17877272727272725,411.47447925356147,1917.7463003285468,2535.7073361203306,23,29,6,1.25,116,5,0.04310344827586207,53
10.55.14,2041-11-16,10.55.13,7.0,13.029185751174436,241,4955,False,False,0.4744285714285714,669.6466287033487,2306.450862963341,2703.8676285252936,17,26,9,1.5,107,5,0.04672897196261682,53
10.55.15,2041-12-10,10.55.14,24.0,9.00524806626815,168,2840,False,True,0.14316666666666666,437.9883989674469,1562.2626775956753,2757.0626111778315,15,25,10,1.625,130,11,0.08461538461538462,44
10.55.16,2041-12-14,10.55.15,4.0,22.630147002186057,228,7173,False,False,1.010625,703.7145183139602,2181.9898826227977,4140.805607106748,18,40,22,2.1578947368421053,231,13,0.05627705627705628,98
10.55.17,2042-01-07,10.55.16,24.0,20.25460860907755,275,100,False,False,0.13958333333333334,409.3059517446456,2439.4860480085117,2867.720687665146,31,25,-6,0.8125,122,5,0.040983606557377046,63
10.56.0,2042-02-04,10.55.17,28.0,31.182316978034336,654,12971,False,False,0.558625,413.69640384572693,1901.690152545624,3014.2115444900046,16,28,12,1.7058823529411764,150,4,0.02666666666666667,55
10.56.1,2042-02-19,10.56.0,15.0,22.069478471508415,430,8145,True,False,0.4865,169.03288041035105,196.24951590750373,3888.114926926674,2,49,47,16.666666666666668,172,8,0.046511627906976744,81
10.56.2,2042-03-15,10.56.1,24.0,9.276552291796781,75,1160,False,False,0.06166666666666667,619.753121140465,2331.4708963308954,2929.820496709274,19,24,5,1.25,87,4,0.04597701149425287,58
10.57.0,2042-04-18,10.56.2,34.0,13.7839638877,231,8608,False,False,0.24208823529411766,252.99717222826123,2364.561477355457,2527.6684555321835,25,23,-2,0.9230769230769231,105,8,0.0761904761904762,58
10.58.0,2042-05-07,10.57.0,19.0,13.598285003490048,69,768,False,False,0.05471052631578947,683.744242985728,1319.8265236520492,2492.7207327492383,10,22,12,2.090909090909091,77,1,0.012987012987012988,44
10.59.0,2042-05-24,10.58.0,17.0,16.742844784875643,255,7068,False,False,0.33538235294117646,691.1439854180614,715.612963927486,2477.8130096689283,4,23,19,4.8,112,3,0.026785714285714284,41
10.59.1,2042-06-16,10.59.0,23.0,17.16072998334763,420,9896,False,False,0.4251304347826087,712.5846738369388,3475.879150503965,3246.399078145108,31,30,-1,0.96875,116,5,0.04310344827586207,61
10.59.2,2042-06-30,10.59.1,14.0,15.03660816571368,154,5023,False,False,0.2563928571428571,433.3521228080394,2491.445510894402,2756.7927715630212,20,28,8,1.380952380952381,150,6,0.04,62
10.60.0,2042-08-13,10.59.2,44.0,12.028432511804638,130,1733,False,False,0.0846931818181818,536.8818979572053,1770.9189690782903,2438.6507920874938,17,15,-2,0.8888888888888888,81,3,0.037037037037037035,57
10.60.1,2042-09-07,10.60.0,25.0,9.514671602266416,179,2268,False,False,0.13486,603.8204808406979,862.9671168525126,2514.3477234233633,8,30,22,3.4444444444444446,131,10,0.07633587786259542,48
10.60.2,2042-09-25,10.60.1,18.0,10.512366336411615,77,2384,False,True,0.10472222222222223,176.4696483093073,1178.185171578654,2076.144238463829,13,23,10,1.7142857142857142,81,3,0.037037037037037035,33
10.60.3,2042-10-22,10.60.2,27.0,10.209133453281364,121,2935,False,False,0.11485185185185184,486.6317486983482,3302.5903967862314,2908.316812674681,36,22,-14,0.6216216216216216,108,5,0.046296296296296294,57
10.60.4,2042-11-14,10.60.3,23.0,22.596151968684474,406,1848,False,False,0.24317391304347824,112.6366148601857,2137.6619408680463,2525.4835803498822,19,13,-6,0.7,77,5,0.06493506493506493,44
10.60.5,2042-12-06,10.60.4,22.0,19.389387603777106,229,3345,True,False,0.19052272727272726,418.3936150365591,1449.4129329992936,3678.743996115965,13,31,18,2.2857142857142856,150,4,0.02666666666666667,78
10.60.6,2042-12-25,10.60.5,19.0,22.51642197904343,311,7422,False,False,0.3508157894736842,192.1961698693501,2509.689231224656,3087.429080046436,23,29,6,1.25,90,6,0.06666666666666667,53
10.60.7,2043-01-13,10.60.6,19.0,14.596107297618628,273,7747,True,False,0.34036842105263154,210.72913113497592,1185.6018125536764,3377.6184333225196,16,46,30,2.764705882352941,140,8,0.05714285714285714,70
10.60.8,2043-01-22,10.60.7,9.0,18.263290837409773,312,4121,False,False,0.3849444444444445,330.931394017117,3500.843030280378,3051.146108028967,24,33,9,1.36,130,6,0.046153846153846156,50
10.60.9,2043-03-01,10.60.8,38.0,19.9743979581378,326,100,False,True,0.16431578947368422,375.408530032892,3352.800534896725,2525.6929615746253,28,16,-12,0.5862068965517241,57,4,0.07017543859649122,55
10.60.10,2043-03-31,10.60.9,30.0,12.893808770617202,172,4340,False,False,0.15833333333333333,501.2938001912436,1533.4259287972234,2437.175058713619,8,20,12,2.3333333333333335,108,3,0.027777777777777776,48
10.60.11,2043-04-28,10.60.10,28.0,12.490750605580224,210,1637,False,False,0.13423214285714286,139.12275616942034,1371.3297529691397,2179.2205233051864,10,21,11,2.0,116,10,0.08620689655172414,44
10.60.12,2043-05-21,10.60.11,23.0,17.231384824676205,248,100,False,False,0.12617391304347828,422.43656241671346,0.0,2185.9885042882256,0,23,23,24.0,86,5,0.05813953488372093,47
10.60.13,2043-06-05,10.60.12,15.0,9.94518467336353,172,100,False,True,0.08933333333333333,210.53258596704674,518.419228448632,2163.9649216641183,7,15,8,2.0,59,3,0.05084745762711865,43
10.61.0,2043-06-22,10.60.13,17.0,17.770418872877233,222,6247,False,False,0.2947352941176471,468.82361552094966,660.5302250422438,2440.78764341568,10,23,13,2.1818181818181817,85,7,0.08235294117647059,58
10.61.1,2043-07-02,10.61.0,10.0,13.329796227108316,188,4002,False,False,0.29410000000000003,510.6870440923811,2135.190340987386,2949.5491206021948,22,25,3,1.1304347826086956,143,11,0.07692307692307693,53
10.62.0,2043-07-20,10.61.1,18.0,18.109913122185958,182,3229,False,True,0.18069444444444446,457.42810932488356,1673.7662955586402,2474.9316871760893,16,19,3,1.1764705882352942,85,5,0.058823529411764705,46
10.62.1,2043-08-03,10.62.0,14.0,8.938472633291774,133,4507,False,True,0.22746428571428573,577.275036915683,654.6645125847585,2489.7797950165477,7,26,19,3.375,129,10,0.07751937984496124,46
10.62.2,2043-09-13,10.62.1,41.0,16.736406142470216,183,4826,False,False,0.15035365853658536,311.50210119899486,1718.8359575354427,2262.91221249475,18,26,8,1.4210526315789473,110,5,0.045454545454545456,29
10.62.3,2043-10-16,10.62.2,33.0,20.135354604375145,190,6871,False,True,0.19910606060606062,594.9703504778664,2505.3371476473485,3002.491744719339,20,34,14,1.6666666666666667,166,9,0.05421686746987952,56
10.62.4,2043-11-10,10.62.3,25.0,10.203828853756562,166,1008,False,True,0.10316,375.6262739274078,2527.8393499155873,2893.942361019401,28,31,3,1.103448275862069,128,1,0.0078125,66
10.62.5,2043-11-26,10.62.4,16.0,19.709515796756733,317,6230,False,False,0.3531875,409.5617688929139,100.32971914111877,3318.2016564082983,0,30,30,31.0,120,2,0.016666666666666666,52
10.62.6,2043-12-10,10.62.5,14.0,20.969883827872103,397,1522,False,False,0.25285714285714284,517.7474039923071,1871.7365195161692,2736.3860400169556,13,30,17,2.2142857142857144,147,12,0.08163265306122448,55
10.62.7,2044-01-02,10.62.6,23.0,10.32387966715164,133,2355,False,False,0.11769565217391305,102.11653343948781,616.6592230283899,2260.783780341182,4,24,20,5.0,114,1,0.008771929824561403,57
10.62.8,2044-02-05,10.62.7,34.0,9.241052534272848,157,2750,False,False,0.11894117647058823,521.6361861373639,2901.7286971402737,2430.843373101205,28,24,-4,0.8620689655172413,93,2,0.021505376344086023,28
10.62.9,2044-03-20,10.62.8,44.0,15.268069926200162,271,7118,False,False,0.21638636363636363,498.26619838759615,2784.1464163534984,3054.27862161924,23,27,4,1.1666666666666667,93,7,0.07526881720430108,54
10.63.0,2044-03-31,10.62.9,11.0,12.536292669178046,216,4418,False,False,0.3088181818181818,294.49909705716476,1101.9727736755415,2938.667708583533,6,26,20,3.857142857142857,106,1,0.009433962264150943,61
10.64.0,2044-04-30,10.63.0,30.0,16.45112546725781,179,4696,False,False,0.16776666666666665,146.62422803366306,1233.9547975996002,2733.09510693603,14,27,13,1.8666666666666667,114,4,0.03508771929824561,55
10.65.0,2044-05-18,10.64.0,18.0,20.057073357252126,316,8543,False,False,0.3953055555555555,150.01739694260715,1538.7329495016927,3030.1552695577966,20,42,22,2.0476190476190474,205,12,0.05853658536585366,59
10.65.1,2044-06-07,10.65.0,20.0,10.057227322291148,169,7022,False,False,0.26005,699.3276730102508,0.0,2389.035634654529,0,25,25,26.0,143,9,0.06293706293706294,59
10.65.2,2044-07-02,10.65.1,25.0,16.710486268314273,251,4229,False,True,0.21008,544.9243520090525,2335.9681734405767,2427.38275977951,20,21,1,1.0476190476190477,65,5,0.07692307692307693,49
10.65.3,2044-07-18,10.65.2,16.0,15.582631405847959,71,752,True,False,0.059,173.88772508868865,1727.1554536598692,3597.0838602336744,19,31,12,1.6,115,6,0.05217391304347826,62
10.65.4,2044-08-09,10.65.3,22.0,10.161181790197993,161,3616,False,False,0.16268181818181818,325.4372917438782,2970.1750825678596,2492.529773850282,33,22,-11,0.6764705882352942,78,4,0.05128205128205128,34
10.65.5,2044-08-24,10.65.4,15.0,17.359977282934736,452,5414,True,False,0.4064666666666667,481.0387759750536,901.5907820374474,3900.6179165223066,11,49,38,4.166666666666667,220,16,0.07272727272727272,72
10.66.0,2044-09-12,10.65.5,19.0,12.104606267911574,160,5571,False,False,0.22660526315789473,641.4773253598281,1380.8770517500684,2239.6923692255127,8,20,12,2.3333333333333335,85,4,0.047058823529411764,50
10.66.1,2044-10-14,10.66.0,32.0,15.317514778160188,174,2987,False,False,0.133671875,118.81621295058562,493.47474196088467,2199.01448683575,2,26,24,9.0,134,8,0.05970149253731343,38
10.66.2,2044-11-08,10.66.1,25.0,9.234084864155928,156,2238,False,False,0.12276,246.17786677020584,995.7094365057468,2352.4395832404716,14,21,7,1.4666666666666666,78,7,0.08974358974358974,49
10.66.3,2044-12-10,10.66.2,32.0,14.893760858204345,247,3776,False,False,0.1825,677.2343335949508,818.0180039317814,2592.761390488357,4,27,23,5.6,129,5,0.03875968992248062,50
10.66.4,2044-12-28,10.66.3,18.0,12.596952020642306,264,7177,False,True,0.3313611111111111,96.04926312131887,2995.9736788464456,2843.217324331656,29,32,3,1.1,180,8,0.044444444444444446,67
10.66.5,2045-01-27,10.66.4,30.0,30.50357725167047,266,4900,False,False,0.21466666666666667,222.9234078439657,1301.7381512486077,2551.1769287918673,14,22,8,1.5333333333333334,126,1,0.007936507936507936,54
10.67.0,2045-02-04,10.66.5,8.0,8.854680904960524,165,2241,False,False,0.2225625,722.9559561421576,2124.1756847446136,2524.9813677985653,21,22,1,1.0454545454545454,129,8,0.06201550387596899,55
10.67.1,2045-03-01,10.67.0,25.0,14.27910912377495,256,9383,False,False,0.31565999999999994,494.84521870463294,1619.2365961381956,2466.624000102426,15,32,17,2.0625,170,2,0.011764705882352941,51
10.68.0,2045-04-01,10.67.1,31.0,14.87647136197157,213,2436,False,False,0.14579032258064514,262.70310198075424,730.534733987187,2197.3562854290885,7,26,19,3.375,148,8,0.05405405405405406,49
10.68.1,2045-04-09,10.68.0,8.0,18.87509114448678,315,6412,False,False,0.55825,134.2141223012594,1831.6995768283573,2807.662492512575,20,32,12,1.5714285714285714,118,9,0.07627118644067797,52
10.68.2,2045-04-27,10.68.1,18.0,16.614313626353166,335,8885,False,False,0.41430555555555554,108.60628469516662,2599.1033318635946,3711.829585550845,19,41,22,2.1,147,8,0.05442176870748299,66
10.69.0,2045-05-22,10.68.2,25.0,18.008185057912716,349,1287,False,False,0.20024,251.53175256037198,792.2406074566475,2229.5243862275393,12,24,12,1.9230769230769231,72,2,0.027777777777777776,51
10.69.1,2045-06-26,10.69.0,35.0,19.65573928477634,183,4539,False,True,0.15634285714285714,671.7806409286809,2809.112790731379,2822.2853561875895,18,38,20,2.0526315789473686,194,15,0.07731958762886598,56
10.69.2,2045-07-15,10.69.1,19.0,20.93304460487283,400,3780,True,False,0.2994736842105263,364.5030118363563,1150.2790785223037,3816.0439938432164,14,38,24,2.6,220,7,0.031818181818181815,63
10.69.3,2045-08-14,10.69.2,30.0,12.708132450837057,187,5279,False,False,0.18148333333333336,565.4200236495553,1517.0160739271594,2310.028023538235,14,25,11,1.7333333333333334,89,6,0.06741573033707865,56
10.69.4,2045-09-22,10.69.3,39.0,16.070340580458545,247,2562,True,False,0.15634615384615383,696.0681233507721,2530.683123010048,3780.0346337312003,24,30,6,1.24,147,9,0.061224489795918366,78
10.69.5,2045-10-22,10.69.4,30.0,20.601621176587997,317,8536,False,False,0.3007666666666666,359.306704657859,1336.563842780512,2896.740697751953,12,24,12,1.9230769230769231,125,3,0.024,47
10.69.6,2045-11-13,10.69.5,22.0,22.841766964475845,325,10094,False,False,0.3919090909090909,216.24306488468207,2037.5748593358655,3164.8204197796426,15,25,10,1.625,144,13,0.09027777777777778,64
10.69.7,2045-12-11,10.69.6,28.0,21.342789665656447,447,12791,False,False,0.4519107142857143,431.29783436556687,1685.3091712119076,2668.874840661417,15,33,18,2.125,163,4,0.024539877300613498,52
10.70.0,2045-12-29,10.69.7,18.0,20.35801340904848,297,6686,False,False,0.33422222222222225,689.3352334595039,2129.3680067038185,3092.919425851527,18,18,0,1.0,106,10,0.09433962264150944,56
10.70.1,2046-01-23,10.70.0,25.0,10.927497758279756,103,1822,True,False,0.08794,620.8871133308824,0.0,3184.5628680940345,0,29,29,30.0,116,1,0.008620689655172414,66
10.70.2,2046-02-15,10.70.1,23.0,23.011332091648246,300,4271,False,False,0.24284782608695651,133.4476966196815,170.31818479191708,2657.815430203666,1,11,10,6.0,44,1,0.022727272727272728,47
10.70.3,2046-03-15,10.70.2,28.0,19.124621777540632,304,10552,False,False,0.34042857142857147,547.098048051204,2615.9670060468384,2607.597961273835,31,21,-10,0.6875,97,2,0.020618556701030927,52
10.71.0,2046-04-04,10.70.3,20.0,23.082804091949196,488,6346,False,False,0.40264999999999995,467.4523648229095,3037.1814056490502,3017.761312241255,32,27,-5,0.8484848484848485,112,1,0.008928571428571428,55
10.71.1,2046-05-02,10.71.0,28.0,15.247712949705027,275,2648,False,False,0.18478571428571428,688.9256963886409,1089.5132964684788,3210.951988880998,12,39,27,3.076923076923077,117,8,0.06837606837606838,57
10.71.2,2046-05-22,10.71.1,20.0,20.57345631622701,221,5890,False,True,0.25775,170.83773512119618,1755.9716478288656,2465.0101179317307,16,26,10,1.588235294117647,135,9,0.06666666666666667,66
10.71.3,2046-06-24,10.71.2,33.0,13.421056686007795,368,4430,False,False,0.25112121212121213,442.46383471507335,2294.7192529023014,2742.2640784968203,27,23,-4,0.8571428571428571,120,9,0.075,54
10.71.4,2046-07-15,10.71.3,21.0,20.896920122174684,341,3580,False,False,0.25573809523809526,670.4453777178489,2693.217601658704,2976.480846130637,19,35,16,1.8,183,6,0.03278688524590164,64
10.71.5,2046-07-19,10.71.4,4.0,21.15310802141378,452,2515,False,False,0.540375,360.6156992495504,0.0,2985.7065563765277,0,29,29,30.0,117,5,0.042735042735042736,64
10.71.6,2046-08-02,10.71.5,14.0,19.385244877762638,276,4187,False,False,0.2875357142857143,408.11664570369226,1113.9597530216229,2392.9542684824382,12,24,12,1.9230769230769231,109,7,0.06422018348623854,57
10.71.7,2046-08-27,10.71.6,25.0,14.809848667995485,262,5023,False,False,0.23145999999999997,136.50404726019246,1667.420620150125,2910.6667255135567,15,23,8,1.5,93,4,0.043010752688172046,69
10.71.8,2046-10-07,10.71.7,41.0,29.155056570184538,560,12561,False,False,0.4331829268292683,273.57480269628115,2703.140197236049,3178.494805971141,24,26,2,1.08,79,5,0.06329113924050633,58
10.71.9,2046-11-09,10.71.8,33.0,9.890030417959915,209,6168,False,False,0.19795454545454544,304.17438845150525,4498.430483721495,3504.953523629716,50,30,-20,0.6078431372549019,140,9,0.06428571428571428,71
10.71.10,2046-11-11,10.71.9,2.0,16.419432357120392,333,8415,False,False,2.27025,713.7808161716254,1771.9942731902822,5704.2944080446505,21,57,36,2.6363636363636362,192,3,0.015625,87
10.72.0,2046-11-21,10.71.10,10.0,22.27167238494638,431,7797,False,True,0.60535,276.56045795716494,593.0225378960113,3162.426340305574,7,32,25,4.125,103,8,0.07766990291262135,81
10.72.1,2046-12-27,10.72.0,36.0,10.632374410720361,143,2577,False,True,0.10729166666666666,394.17336527797033,2402.268077201298,2694.5823234553136,25,34,9,1.3461538461538463,179,13,0.07262569832402235,64
10.72.2,2047-01-27,10.72.1,31.0,24.77386465344873,301,7556,False,False,0.2723709677419355,533.0609195524246,3320.99578954071,3209.883630860114,33,34,1,1.0294117647058822,102,7,0.06862745098039216,68
10.72.3,2047-03-15,10.72.2,47.0,16.689716999929068,278,9098,False,False,0.2357872340425532,197.04102578919907,2108.014120979501,2474.7836072229898,24,11,-13,0.48,64,1,0.015625,56
10.72.4,2047-04-04,10.72.3,20.0,15.344366930753672,302,6421,False,False,0.311525,411.05197551363716,1093.3514548457072,2548.459155877817,7,26,19,3.375,118,4,0.03389830508474576,76
10.72.5,2047-04-20,10.72.4,16.0,17.67117872865228,245,3751,False,True,0.23971875,577.435766054099,2957.993941480019,2868.24255831495,40,21,-19,0.5365853658536586,124,5,0.04032258064516129,48
10.72.6,2047-05-15,10.72.5,25.0,11.447400886964276,233,2347,False,False,0.16344,662.1244405978636,2663.545618498435,2417.898337661057,26,19,-7,0.7407407407407407,60,2,0.03333333333333333,46
10.72.7,2047-06-04,10.72.6,20.0,16.289934016651223,363,2014,False,False,0.23185,503.33112127720165,973.9191558043756,2553.7046003797273,9,21,12,2.2,99,3,0.030303030303030304,47
10.73.0,2047-07-09,10.72.7,35.0,13.582598828703457,142,3786,False,False,0.1250857142857143,531.5753201091857,2381.425617534342,2641.009178672598,26,23,-3,0.8888888888888888,93,7,0.07526881720430108,48
10.73.1,2047-07-28,10.73.0,19.0,17.925008894437834,194,5001,False,False,0.22860526315789473,173.34709190581552,2997.2655676588724,3548.6237840695685,22,28,6,1.2608695652173914,154,10,0.06493506493506493,54
10.73.2,2047-08-19,10.73.1,22.0,15.177529725895862,217,5593,False,False,0.2356136363636364,714.2124881825891,3181.8900425588936,2168.054208839225,35,22,-13,0.6388888888888888,89,5,0.056179775280898875,48
10.74.0,2047-09-03,10.73.2,15.0,16.563161252592142,274,5127,False,False,0.30789999999999995,177.49889113975834,1933.551024690544,2972.2618660081384,20,22,2,1.0952380952380953,83,2,0.024096385542168676,53
10.74.1,2047-10-05,10.74.0,32.0,16.168582996124783,200,6814,False,False,0.20646875,601.2841385399869,1641.920553820681,3359.0433301306243,17,35,18,2.0,195,18,0.09230769230769231,54
10.74.2,2047-10-20,10.74.1,15.0,12.179645946725547,265,4017,False,False,0.26639999999999997,264.7787723736904,3227.273822081263,3001.6774938662015,27,41,14,1.5,169,4,0.023668639053254437,65
10.74.3,2047-11-18,10.74.2,29.0,11.280647004853748,193,5704,False,False,0.1948448275862069,706.171474842826,789.8394970191144,2885.1909272836974,10,22,12,2.090909090909091,67,5,0.07462686567164178,53
10.74.4,2047-12-31,10.74.3,43.0,10.742566698032256,163,3197,False,False,0.11867441860465117,565.1732959838565,2438.5792909210054,2646.218558302158,20,25,5,1.2380952380952381,104,10,0.09615384615384616,56
10.74.5,2048-01-07,10.74.4,7.0,20.385664273410004,159,2213,False,False,0.23757142857142857,587.5170505657235,629.9733726355707,2143.023680506765,3,8,5,2.25,39,2,0.05128205128205128,50
10.74.6,2048-02-15,10.74.5,39.0,12.285613514913354,103,2670,False,False,0.08573076923076922,234.579054219523,3065.376272259603,2247.4433550352724,24,20,-4,0.84,75,7,0.09333333333333334,42
10.74.7,2048-03-13,10.74.6,27.0,32.86028509195011,539,12988,False,False,0.5100185185185184,382.40638457920613,1741.9544843888384,3311.740407214097,9,36,27,3.7,154,10,0.06493506493506493,83
10.74.8,2048-03-26,10.74.7,13.0,22.54889788017786,98,2310,False,False,0.13784615384615384,497.756708428929,3268.5832356474693,2579.638084628517,39,29,-10,0.75,91,2,0.02197802197802198,47
10.74.9,2048-04-21,10.74.8,26.0,16.56890704905646,332,6910,False,True,0.29888461538461536,598.1825880163566,2491.412756355527,2696.491594263995,32,27,-5,0.8484848484848485,128,3,0.0234375,54
10.74.10,2048-05-23,10.74.9,32.0,10.145016839985896,144,2825,False,False,0.116140625,158.6131881021771,776.7797699380701,2318.8003551357706,10,27,17,2.5454545454545454,142,5,0.035211267605633804,42
10.74.11,2048-06-09,10.74.10,17.0,13.618223650693718,425,18651,False,False,0.7610588235294117,725.1611088599888,3424.6277320772433,4175.945080545051,38,54,16,1.4102564102564104,228,2,0.008771929824561403,87
10.74.12,2048-07-08,10.74.11,29.0,29.948975925334818,795,25315,False,False,0.8339655172413794,677.545642566007,3551.2452664277293,4529.858280471421,29,53,24,1.8,225,16,0.07111111111111111,77
10.74.13,2048-08-17,10.74.12,40.0,13.510860930456056,190,5173,False,False,0.15966249999999998,268.43006972708565,2882.2864925992158,2895.067067139274,28,26,-2,0.9310344827586207,84,2,0.023809523809523808,55
10.74.14,2048-09-05,10.74.13,19.0,9.305258274541831,135,2851,False,False,0.1425263157894737,633.0217604013391,1238.41213496378,2440.462253827357,15,17,2,1.125,61,5,0.08196721311475409,61
10.74.15,2048-09-20,10.74.14,15.0,16.35177366392282,327,9833,False,False,0.49126666666666663,432.0937892062835,1693.986045642591,2775.406747766845,12,25,13,2.0,86,3,0.03488372093023256,63
10.74.16,2048-10-13,10.74.15,23.0,20.67681277244052,486,12237,False,False,0.5090217391304348,394.7922778309323,2145.4272174057596,3321.085725790577,22,28,6,1.2608695652173914,124,6,0.04838709677419355,67
10.74.17,2048-11-07,10.74.16,25.0,19.938895807152537,136,2756,False,True,0.12312000000000001,297.5265098355276,1296.2896006685667,2661.413089292352,12,28,16,2.230769230769231,128,12,0.09375,52
10.74.18,2048-12-12,10.74.17,35.0,10.626847101955299,64,1086,False,False,0.04751428571428571,473.43926717685105,3692.3465724632047,2953.5377090345464,33,23,-10,0.7058823529411765,134,4,0.029850746268656716,64
10.74.19,2049-01-04,10.74.18,23.0,18.091469216187,215,4126,False,True,0.19719565217391305,571.7268176843745,2144.3264717260367,2153.718356932835,20,21,1,1.0476190476190477,67,5,0.07462686567164178,40
10.75.0,2049-01-24,10.74.19,20.0,11.307563951534707,203,100,False,True,0.104,361.21571727542045,0.0,2459.337057495513,2,28,26,9.666666666666666,134,10,0.07462686567164178,48
10.75.1,2049-02-07,10.75.0,14.0,11.273113018282583,197,4355,False,False,0.25403571428571425,505.2846673854728,2339.3558127562205,3010.963632122396,22,29,7,1.3043478260869565,132,3,0.022727272727272728,64
10.75.2,2049-02-15,10.75.1,8.0,21.11107659957778,430,6500,True,False,0.62125,551.5465279625005,1651.8426031826868,3975.374244172966,21,35,14,1.6363636363636365,159,8,0.050314465408805034,73
10.75.3,2049-02-27,10.75.2,12.0,11.745034291103453,106,3808,False,False,0.21166666666666667,559.3403992300887,1925.073443881552,2663.5668428752956,17,32,15,1.8333333333333333,179,7,0.03910614525139665,59
